MSA,Date,Home Value,Structure Cost,Land Value,Land Share (Pct),Home Price Index,Land Price Index
BIRMINGHAM,2004Q2,"$161,050","$109,220","$51,830",32.2%,1.172,1.198
BIRMINGHAM,2004Q3,"$164,454","$112,268","$52,186",31.7%,1.197,1.208
BIRMINGHAM,2004Q4,"$165,776","$114,967","$50,809",30.6%,1.206,1.177
BIRMINGHAM,2005Q1,"$167,008","$116,978","$50,030",30.0%,1.215,1.160
BIRMINGHAM,2005Q2,"$172,094","$118,612","$53,482",31.1%,1.252,1.242
BIRMINGHAM,2005Q3,"$175,642","$120,252","$55,390",31.5%,1.278,1.289
BIRMINGHAM,2005Q4,"$177,866","$122,301","$55,565",31.2%,1.294,1.295
BIRMINGHAM,2006Q1,"$180,135","$125,032","$55,103",30.6%,1.311,1.287
BIRMINGHAM,2006Q2,"$184,346","$128,038","$56,308",30.5%,1.341,1.318
BIRMINGHAM,2006Q3,"$186,339","$130,821","$55,518",29.8%,1.356,1.302
BIRMINGHAM,2006Q4,"$185,705","$132,861","$52,844",28.5%,1.351,1.242
BIRMINGHAM,2007Q1,"$185,178","$133,864","$51,314",27.7%,1.347,1.209
BIRMINGHAM,2007Q2,"$187,907","$134,303","$53,604",28.5%,1.367,1.265
BIRMINGHAM,2007Q3,"$187,017","$134,888","$52,129",27.9%,1.361,1.232
BIRMINGHAM,2007Q4,"$183,251","$136,321","$46,930",25.6%,1.333,1.111
BIRMINGHAM,2008Q1,"$181,027","$139,060","$41,967",23.2%,1.317,0.995
BIRMINGHAM,2008Q2,"$182,714","$142,465","$40,250",22.0%,1.330,0.956
BIRMINGHAM,2008Q3,"$181,624","$145,657","$35,967",19.8%,1.322,0.855
BIRMINGHAM,2008Q4,"$175,196","$147,748","$27,448",15.7%,1.275,0.653
BIRMINGHAM,2009Q1,"$170,997","$148,136","$22,860",13.4%,1.244,0.544
BIRMINGHAM,2009Q2,"$171,313","$147,295","$24,018",14.0%,1.247,0.572
BIRMINGHAM,2009Q3,"$170,470","$145,979","$24,491",14.4%,1.240,0.583
BIRMINGHAM,2009Q4,"$169,279","$144,942","$24,338",14.4%,1.232,0.579
BIRMINGHAM,2010Q1,"$165,429","$144,741","$20,688",12.5%,1.204,0.491
BIRMINGHAM,2010Q2,"$164,051","$145,367","$18,683",11.4%,1.194,0.444
BIRMINGHAM,2010Q3,"$161,475","$146,534","$14,941",9.3%,1.175,0.355
BIRMINGHAM,2010Q4,"$157,806","$147,984","$9,821",6.2%,1.148,0.233
BIRMINGHAM,2011Q1,"$155,214","$147,453","$7,761",5.0%,1.129,0.136
BIRMINGHAM,2011Q2,"$155,595","$147,815","$7,780",5.0%,1.132,0.117
BIRMINGHAM,2011Q3,"$154,771","$147,032","$7,739",5.0%,1.126,0.085
BIRMINGHAM,2011Q4,"$151,806","$144,216","$7,590",5.0%,1.105,0.040
BIRMINGHAM,2012Q1,"$152,480","$144,856","$7,624",5.0%,1.110,0.038
BIRMINGHAM,2012Q2,"$156,839","$145,676","$11,163",7.1%,1.141,0.056
BIRMINGHAM,2012Q3,"$158,383","$146,522","$11,861",7.5%,1.152,0.060
BIRMINGHAM,2012Q4,"$157,258","$147,520","$9,738",6.2%,1.144,0.049
BIRMINGHAM,2013Q1,"$158,910","$148,766","$10,144",6.4%,1.156,0.051
BIRMINGHAM,2013Q2,"$164,267","$150,225","$14,042",8.5%,1.195,0.071
BIRMINGHAM,2013Q3,"$167,471","$151,825","$15,646",9.3%,1.219,0.079
BIRMINGHAM,2013Q4,"$166,320","$153,494","$12,826",7.7%,1.210,0.065
BIRMINGHAM,2014Q1,"$168,484","$157,278","$11,207",6.7%,1.226,0.056
BIRMINGHAM,2014Q2,"$172,329","$156,952","$15,376",8.9%,1.254,0.077
BIRMINGHAM,2014Q3,"$174,966","$161,540","$13,426",7.7%,1.273,0.068
BIRMINGHAM,2014Q4,"$173,275","$164,611","$8,664",5.0%,1.261,0.043
BIRMINGHAM,2015Q1,"$174,541","$164,802","$9,739",5.6%,1.270,0.049
BOSTON,1984Q4,"$134,922","$66,226","$68,696",50.9%,0.411,0.295
BOSTON,1985Q1,"$142,522","$67,041","$75,481",53.0%,0.435,0.325
BOSTON,1985Q2,"$153,971","$67,688","$86,283",56.0%,0.469,0.372
BOSTON,1985Q3,"$165,824","$68,241","$97,582",58.8%,0.506,0.422
BOSTON,1985Q4,"$176,683","$68,740","$107,943",61.1%,0.539,0.468
BOSTON,1986Q1,"$185,544","$69,222","$116,322",62.7%,0.566,0.505
BOSTON,1986Q2,"$195,037","$69,747","$125,290",64.2%,0.595,0.545
BOSTON,1986Q3,"$205,441","$70,373","$135,067",65.7%,0.626,0.588
BOSTON,1986Q4,"$213,185","$71,155","$142,030",66.6%,0.650,0.619
BOSTON,1987Q1,"$218,432","$72,003","$146,430",67.0%,0.666,0.639
BOSTON,1987Q2,"$222,173","$73,158","$149,015",67.1%,0.677,0.651
BOSTON,1987Q3,"$226,234","$74,426","$151,808",67.1%,0.690,0.664
BOSTON,1987Q4,"$229,820","$75,732","$154,088",67.0%,0.701,0.675
BOSTON,1988Q1,"$230,562","$77,105","$153,457",66.6%,0.703,0.674
BOSTON,1988Q2,"$231,190","$78,304","$152,886",66.1%,0.705,0.673
BOSTON,1988Q3,"$231,438","$79,422","$152,015",65.7%,0.706,0.670
BOSTON,1988Q4,"$230,778","$80,457","$150,321",65.1%,0.704,0.664
BOSTON,1989Q1,"$232,118","$81,623","$150,495",64.8%,0.708,0.667
BOSTON,1989Q2,"$231,819","$82,463","$149,356",64.4%,0.707,0.663
BOSTON,1989Q3,"$227,367","$83,223","$144,145",63.4%,0.693,0.640
BOSTON,1989Q4,"$225,389","$83,950","$141,439",62.8%,0.687,0.628
BOSTON,1990Q1,"$224,822","$84,428","$140,394",62.4%,0.685,0.622
BOSTON,1990Q2,"$218,814","$85,199","$133,614",61.1%,0.667,0.591
BOSTON,1990Q3,"$213,177","$85,961","$127,216",59.7%,0.650,0.563
BOSTON,1990Q4,"$207,540","$86,651","$120,888",58.2%,0.633,0.534
BOSTON,1991Q1,"$200,450","$87,158","$113,292",56.5%,0.611,0.500
BOSTON,1991Q2,"$198,048","$87,679","$110,370",55.7%,0.604,0.487
BOSTON,1991Q3,"$198,121","$88,193","$109,928",55.5%,0.604,0.486
BOSTON,1991Q4,"$197,636","$88,748","$108,888",55.1%,0.603,0.481
BOSTON,1992Q1,"$196,760","$89,642","$107,118",54.4%,0.600,0.475
BOSTON,1992Q2,"$198,790","$90,257","$108,533",54.6%,0.606,0.482
BOSTON,1992Q3,"$197,667","$90,839","$106,828",54.0%,0.603,0.474
BOSTON,1992Q4,"$198,409","$91,380","$107,030",53.9%,0.605,0.474
BOSTON,1993Q1,"$200,573","$91,578","$108,995",54.3%,0.611,0.481
BOSTON,1993Q2,"$200,635","$92,150","$108,485",54.1%,0.612,0.478
BOSTON,1993Q3,"$203,119","$92,820","$110,298",54.3%,0.619,0.486
BOSTON,1993Q4,"$204,685","$93,607","$111,078",54.3%,0.624,0.490
BOSTON,1994Q1,"$207,509","$94,461","$113,047",54.5%,0.633,0.498
BOSTON,1994Q2,"$210,322","$95,402","$114,920",54.6%,0.641,0.507
BOSTON,1994Q3,"$211,147","$96,268","$114,879",54.4%,0.644,0.508
BOSTON,1994Q4,"$212,527","$96,943","$115,584",54.4%,0.648,0.512
BOSTON,1995Q1,"$213,249","$97,655","$115,594",54.2%,0.650,0.515
BOSTON,1995Q2,"$213,795","$97,851","$115,944",54.2%,0.652,0.518
BOSTON,1995Q3,"$216,258","$98,029","$118,229",54.7%,0.659,0.529
BOSTON,1995Q4,"$216,948","$98,386","$118,563",54.7%,0.661,0.531
BOSTON,1996Q1,"$219,535","$98,893","$120,642",55.0%,0.669,0.541
BOSTON,1996Q2,"$222,142","$99,818","$122,325",55.1%,0.677,0.549
BOSTON,1996Q3,"$225,059","$100,793","$124,266",55.2%,0.686,0.559
BOSTON,1996Q4,"$227,748","$101,616","$126,133",55.4%,0.694,0.568
BOSTON,1997Q1,"$231,737","$102,164","$129,573",55.9%,0.706,0.585
BOSTON,1997Q2,"$235,323","$102,515","$132,808",56.4%,0.717,0.601
BOSTON,1997Q3,"$238,322","$102,858","$135,464",56.8%,0.727,0.614
BOSTON,1997Q4,"$243,103","$103,372","$139,731",57.5%,0.741,0.635
BOSTON,1998Q1,"$249,029","$104,307","$144,722",58.1%,0.759,0.660
BOSTON,1998Q2,"$256,006","$105,330","$150,676",58.9%,0.780,0.689
BOSTON,1998Q3,"$263,786","$106,449","$157,338",59.6%,0.804,0.721
BOSTON,1998Q4,"$269,228","$107,544","$161,684",60.1%,0.821,0.742
BOSTON,1999Q1,"$279,368","$108,563","$170,805",61.1%,0.852,0.786
BOSTON,1999Q2,"$287,468","$109,417","$178,051",61.9%,0.876,0.820
BOSTON,1999Q3,"$297,165","$110,142","$187,024",62.9%,0.906,0.863
BOSTON,1999Q4,"$306,935","$110,742","$196,192",63.9%,0.936,0.906
BOSTON,2000Q1,"$314,788","$110,787","$204,000",64.8%,0.960,0.941
BOSTON,2000Q2,"$328,009","$111,419","$216,591",66.0%,1.000,1.000
BOSTON,2000Q3,"$340,510","$112,275","$228,234",67.0%,1.038,1.056
BOSTON,2000Q4,"$355,216","$113,451","$241,764",68.1%,1.083,1.121
BOSTON,2001Q1,"$371,828","$115,893","$255,935",68.8%,1.134,1.195
BOSTON,2001Q2,"$381,669","$117,471","$264,198",69.2%,1.164,1.237
BOSTON,2001Q3,"$392,315","$118,999","$273,316",69.7%,1.196,1.282
BOSTON,2001Q4,"$401,724","$120,412","$281,312",70.0%,1.225,1.320
BOSTON,2002Q1,"$408,185","$121,094","$287,091",70.3%,1.244,1.345
BOSTON,2002Q2,"$422,499","$122,263","$300,237",71.1%,1.288,1.407
BOSTON,2002Q3,"$440,090","$123,284","$316,807",72.0%,1.342,1.486
BOSTON,2002Q4,"$454,590","$124,061","$330,529",72.7%,1.386,1.550
BOSTON,2003Q1,"$462,907","$124,761","$338,145",73.0%,1.411,1.588
BOSTON,2003Q2,"$469,821","$125,246","$344,575",73.3%,1.432,1.618
BOSTON,2003Q3,"$475,149","$126,081","$349,068",73.5%,1.449,1.639
BOSTON,2003Q4,"$487,320","$127,647","$359,673",73.8%,1.486,1.689
BOSTON,2004Q1,"$500,645","$129,989","$370,656",74.0%,1.526,1.739
BOSTON,2004Q2,"$514,475","$133,213","$381,261",74.1%,1.568,1.788
BOSTON,2004Q3,"$523,090","$136,651","$386,439",73.9%,1.595,1.812
BOSTON,2004Q4,"$535,271","$139,817","$395,454",73.9%,1.632,1.854
BOSTON,2005Q1,"$549,430","$142,241","$407,189",74.1%,1.675,1.908
BOSTON,2005Q2,"$557,840","$144,365","$413,474",74.1%,1.701,1.937
BOSTON,2005Q3,"$556,345","$146,371","$409,975",73.7%,1.696,1.921
BOSTON,2005Q4,"$557,778","$148,550","$409,228",73.4%,1.700,1.918
BOSTON,2006Q1,"$556,696","$150,997","$405,699",72.9%,1.697,1.901
BOSTON,2006Q2,"$550,523","$153,772","$396,750",72.1%,1.678,1.860
BOSTON,2006Q3,"$540,382","$156,493","$383,889",71.0%,1.647,1.801
BOSTON,2006Q4,"$532,694","$158,881","$373,814",70.2%,1.624,1.756
BOSTON,2007Q1,"$529,356","$161,018","$368,337",69.6%,1.614,1.734
BOSTON,2007Q2,"$528,026","$162,623","$365,403",69.2%,1.610,1.722
BOSTON,2007Q3,"$520,668","$164,343","$356,325",68.4%,1.587,1.681
BOSTON,2007Q4,"$515,114","$166,603","$348,511",67.7%,1.570,1.646
BOSTON,2008Q1,"$505,447","$169,703","$335,745",66.4%,1.541,1.588
BOSTON,2008Q2,"$496,945","$173,167","$323,778",65.2%,1.515,1.533
BOSTON,2008Q3,"$491,916","$176,505","$315,411",64.1%,1.500,1.495
BOSTON,2008Q4,"$480,415","$179,167","$301,248",62.7%,1.465,1.430
BOSTON,2009Q1,"$468,100","$180,895","$287,205",61.4%,1.427,1.365
BOSTON,2009Q2,"$462,731","$181,622","$281,110",60.8%,1.411,1.337
BOSTON,2009Q3,"$470,409","$181,872","$288,537",61.3%,1.434,1.373
BOSTON,2009Q4,"$475,974","$182,030","$293,943",61.8%,1.451,1.399
BOSTON,2010Q1,"$479,560","$181,893","$297,667",62.1%,1.462,1.414
BOSTON,2010Q2,"$482,878","$182,828","$300,050",62.1%,1.472,1.425
BOSTON,2010Q3,"$477,066","$184,323","$292,743",61.4%,1.454,1.392
BOSTON,2010Q4,"$473,490","$186,404","$287,086",60.6%,1.444,1.367
BOSTON,2011Q1,"$473,037","$189,481","$283,556",59.9%,1.442,1.354
BOSTON,2011Q2,"$467,132","$192,260","$274,872",58.8%,1.424,1.315
BOSTON,2011Q3,"$468,945","$194,884","$274,061",58.4%,1.430,1.313
BOSTON,2011Q4,"$465,576","$197,033","$268,542",57.7%,1.419,1.288
BOSTON,2012Q1,"$463,432","$198,399","$265,033",57.2%,1.413,1.272
BOSTON,2012Q2,"$466,534","$199,419","$267,115",57.3%,1.422,1.284
BOSTON,2012Q3,"$475,963","$200,280","$275,683",57.9%,1.451,1.326
BOSTON,2012Q4,"$477,262","$201,251","$276,011",57.8%,1.455,1.329
BOSTON,2013Q1,"$488,083","$202,567","$285,515",58.5%,1.488,1.377
BOSTON,2013Q2,"$500,861","$204,195","$296,667",59.2%,1.527,1.432
BOSTON,2013Q3,"$507,951","$206,026","$301,926",59.4%,1.549,1.459
BOSTON,2013Q4,"$522,039","$207,974","$314,065",60.2%,1.592,1.519
BOSTON,2014Q1,"$529,953","$213,449","$316,505",59.7%,1.616,1.533
BOSTON,2014Q2,"$541,258","$213,369","$327,889",60.6%,1.650,1.590
BOSTON,2014Q3,"$533,323","$219,943","$313,380",58.8%,1.626,1.521
BOSTON,2014Q4,"$542,814","$224,618","$318,197",58.6%,1.655,1.546
BOSTON,2015Q1,"$555,253","$225,249","$330,004",59.4%,1.693,1.605
BUFFALO,1984Q4,"$66,619","$60,858","$5,761",8.6%,0.575,0.227
BUFFALO,1985Q1,"$67,161","$61,140","$6,021",9.0%,0.579,0.238
BUFFALO,1985Q2,"$68,221","$61,376","$6,845",10.0%,0.588,0.270
BUFFALO,1985Q3,"$70,234","$61,576","$8,658",12.3%,0.606,0.342
BUFFALO,1985Q4,"$70,560","$61,747","$8,813",12.5%,0.609,0.348
BUFFALO,1986Q1,"$71,663","$61,905","$9,759",13.6%,0.618,0.385
BUFFALO,1986Q2,"$72,847","$62,093","$10,754",14.8%,0.628,0.425
BUFFALO,1986Q3,"$74,107","$62,366","$11,741",15.8%,0.639,0.464
BUFFALO,1986Q4,"$75,869","$62,776","$13,093",17.3%,0.654,0.517
BUFFALO,1987Q1,"$77,528","$63,338","$14,190",18.3%,0.669,0.560
BUFFALO,1987Q2,"$80,549","$64,029","$16,521",20.5%,0.695,0.652
BUFFALO,1987Q3,"$83,839","$64,755","$19,085",22.8%,0.723,0.754
BUFFALO,1987Q4,"$85,751","$65,435","$20,317",23.7%,0.740,0.803
BUFFALO,1988Q1,"$87,048","$66,021","$21,027",24.2%,0.751,0.833
BUFFALO,1988Q2,"$89,629","$66,504","$23,125",25.8%,0.773,0.918
BUFFALO,1988Q3,"$92,663","$66,941","$25,721",27.8%,0.799,1.022
BUFFALO,1988Q4,"$94,463","$67,371","$27,092",28.7%,0.815,1.079
BUFFALO,1989Q1,"$96,515","$67,870","$28,645",29.7%,0.832,1.145
BUFFALO,1989Q2,"$99,342","$68,337","$31,005",31.2%,0.857,1.241
BUFFALO,1989Q3,"$102,071","$68,805","$33,266",32.6%,0.880,1.333
BUFFALO,1989Q4,"$103,962","$69,263","$34,699",33.4%,0.897,1.391
BUFFALO,1990Q1,"$105,578","$69,654","$35,924",34.0%,0.911,1.438
BUFFALO,1990Q2,"$106,879","$70,125","$36,755",34.4%,0.922,1.472
BUFFALO,1990Q3,"$108,136","$70,644","$37,492",34.7%,0.933,1.502
BUFFALO,1990Q4,"$108,085","$71,233","$36,852",34.1%,0.932,1.477
BUFFALO,1991Q1,"$108,779","$71,899","$36,880",33.9%,0.938,1.479
BUFFALO,1991Q2,"$109,297","$72,590","$36,706",33.6%,0.943,1.473
BUFFALO,1991Q3,"$110,295","$73,240","$37,054",33.6%,0.951,1.488
BUFFALO,1991Q4,"$110,139","$73,779","$36,360",33.0%,0.950,1.462
BUFFALO,1992Q1,"$110,987","$74,266","$36,721",33.1%,0.957,1.482
BUFFALO,1992Q2,"$112,148","$74,569","$37,579",33.5%,0.967,1.517
BUFFALO,1992Q3,"$113,160","$74,905","$38,254",33.8%,0.976,1.543
BUFFALO,1992Q4,"$114,103","$75,399","$38,704",33.9%,0.984,1.559
BUFFALO,1993Q1,"$113,154","$76,015","$37,138",32.8%,0.976,1.488
BUFFALO,1993Q2,"$113,590","$76,930","$36,660",32.3%,0.980,1.466
BUFFALO,1993Q3,"$114,648","$77,878","$36,770",32.1%,0.989,1.468
BUFFALO,1993Q4,"$113,972","$78,715","$35,257",30.9%,0.983,1.406
BUFFALO,1994Q1,"$113,740","$79,336","$34,404",30.2%,0.981,1.371
BUFFALO,1994Q2,"$114,640","$79,816","$34,823",30.4%,0.989,1.388
BUFFALO,1994Q3,"$116,032","$80,275","$35,756",30.8%,1.001,1.425
BUFFALO,1994Q4,"$114,845","$80,832","$34,013",29.6%,0.991,1.356
BUFFALO,1995Q1,"$113,807","$81,625","$32,181",28.3%,0.982,1.287
BUFFALO,1995Q2,"$113,780","$82,433","$31,346",27.6%,0.981,1.254
BUFFALO,1995Q3,"$114,270","$83,199","$31,071",27.2%,0.986,1.243
BUFFALO,1995Q4,"$113,247","$83,807","$29,439",26.0%,0.977,1.178
BUFFALO,1996Q1,"$112,691","$84,156","$28,535",25.3%,0.972,1.140
BUFFALO,1996Q2,"$113,743","$84,394","$29,349",25.8%,0.981,1.172
BUFFALO,1996Q3,"$115,588","$84,622","$30,966",26.8%,0.997,1.236
BUFFALO,1996Q4,"$114,065","$84,969","$29,096",25.5%,0.984,1.161
BUFFALO,1997Q1,"$112,308","$85,511","$26,796",23.9%,0.969,1.068
BUFFALO,1997Q2,"$113,121","$86,190","$26,931",23.8%,0.976,1.073
BUFFALO,1997Q3,"$113,091","$86,871","$26,220",23.2%,0.975,1.044
BUFFALO,1997Q4,"$110,847","$87,429","$23,418",21.1%,0.956,0.933
BUFFALO,1998Q1,"$109,377","$87,789","$21,588",19.7%,0.943,0.861
BUFFALO,1998Q2,"$110,652","$87,978","$22,674",20.5%,0.954,0.904
BUFFALO,1998Q3,"$112,511","$88,102","$24,409",21.7%,0.970,0.973
BUFFALO,1998Q4,"$111,544","$88,255","$23,289",20.9%,0.962,0.928
BUFFALO,1999Q1,"$111,453","$88,518","$22,934",20.6%,0.961,0.914
BUFFALO,1999Q2,"$112,494","$88,870","$23,624",21.0%,0.970,0.942
BUFFALO,1999Q3,"$114,661","$89,292","$25,369",22.1%,0.989,1.011
BUFFALO,1999Q4,"$113,825","$89,763","$24,063",21.1%,0.982,0.958
BUFFALO,2000Q1,"$113,569","$90,209","$23,360",20.6%,0.980,0.927
BUFFALO,2000Q2,"$115,941","$90,737","$25,204",21.7%,1.000,1.000
BUFFALO,2000Q3,"$118,248","$91,288","$26,960",22.8%,1.020,1.070
BUFFALO,2000Q4,"$117,708","$91,848","$25,860",22.0%,1.015,1.028
BUFFALO,2001Q1,"$117,109","$92,489","$24,620",21.0%,1.010,0.983
BUFFALO,2001Q2,"$118,972","$93,069","$25,902",21.8%,1.026,1.035
BUFFALO,2001Q3,"$121,659","$93,706","$27,954",23.0%,1.049,1.118
BUFFALO,2001Q4,"$121,780","$94,440","$27,341",22.5%,1.050,1.094
BUFFALO,2002Q1,"$121,413","$95,238","$26,175",21.6%,1.047,1.044
BUFFALO,2002Q2,"$123,719","$96,126","$27,593",22.3%,1.067,1.101
BUFFALO,2002Q3,"$127,090","$96,931","$30,159",23.7%,1.096,1.203
BUFFALO,2002Q4,"$127,689","$97,532","$30,157",23.6%,1.101,1.203
BUFFALO,2003Q1,"$128,036","$97,912","$30,125",23.5%,1.104,1.204
BUFFALO,2003Q2,"$129,986","$98,226","$31,760",24.4%,1.121,1.269
BUFFALO,2003Q3,"$134,083","$98,817","$35,266",26.3%,1.156,1.409
BUFFALO,2003Q4,"$134,770","$99,994","$34,776",25.8%,1.162,1.389
BUFFALO,2004Q1,"$134,190","$101,949","$32,241",24.0%,1.157,1.287
BUFFALO,2004Q2,"$137,232","$104,453","$32,779",23.9%,1.184,1.308
BUFFALO,2004Q3,"$141,691","$107,139","$34,552",24.4%,1.222,1.377
BUFFALO,2004Q4,"$141,638","$109,655","$31,983",22.6%,1.222,1.274
BUFFALO,2005Q1,"$140,640","$111,725","$28,915",20.6%,1.213,1.150
BUFFALO,2005Q2,"$144,137","$113,467","$30,670",21.3%,1.243,1.218
BUFFALO,2005Q3,"$147,805","$115,062","$32,743",22.2%,1.275,1.299
BUFFALO,2005Q4,"$147,853","$116,706","$31,147",21.1%,1.275,1.235
BUFFALO,2006Q1,"$146,225","$118,511","$27,713",19.0%,1.261,1.097
BUFFALO,2006Q2,"$149,042","$120,382","$28,661",19.2%,1.285,1.134
BUFFALO,2006Q3,"$151,542","$122,113","$29,430",19.4%,1.307,1.163
BUFFALO,2006Q4,"$149,759","$123,514","$26,245",17.5%,1.292,1.037
BUFFALO,2007Q1,"$147,985","$124,496","$23,489",15.9%,1.276,0.929
BUFFALO,2007Q2,"$151,791","$125,251","$26,540",17.5%,1.309,1.050
BUFFALO,2007Q3,"$154,165","$126,116","$28,050",18.2%,1.330,1.109
BUFFALO,2007Q4,"$152,770","$127,411","$25,359",16.6%,1.318,1.003
BUFFALO,2008Q1,"$151,089","$129,333","$21,756",14.4%,1.303,0.860
BUFFALO,2008Q2,"$154,380","$131,549","$22,831",14.8%,1.332,0.903
BUFFALO,2008Q3,"$157,880","$133,611","$24,269",15.4%,1.362,0.959
BUFFALO,2008Q4,"$155,839","$135,075","$20,764",13.3%,1.344,0.820
BUFFALO,2009Q1,"$152,182","$135,628","$16,554",10.9%,1.313,0.653
BUFFALO,2009Q2,"$154,172","$135,502","$18,670",12.1%,1.330,0.736
BUFFALO,2009Q3,"$157,377","$135,070","$22,307",14.2%,1.357,0.879
BUFFALO,2009Q4,"$157,276","$134,712","$22,564",14.3%,1.357,0.888
BUFFALO,2010Q1,"$156,947","$134,715","$22,232",14.2%,1.354,0.873
BUFFALO,2010Q2,"$160,162","$135,208","$24,953",15.6%,1.381,0.979
BUFFALO,2010Q3,"$160,925","$136,178","$24,747",15.4%,1.388,0.971
BUFFALO,2010Q4,"$158,672","$137,630","$21,042",13.3%,1.369,0.825
BUFFALO,2011Q1,"$157,145","$139,535","$17,610",11.2%,1.355,0.692
BUFFALO,2011Q2,"$157,798","$141,590","$16,209",10.3%,1.361,0.637
BUFFALO,2011Q3,"$159,992","$143,507","$16,485",10.3%,1.380,0.648
BUFFALO,2011Q4,"$157,558","$144,979","$12,579",8.0%,1.359,0.494
BUFFALO,2012Q1,"$155,808","$145,800","$10,008",6.4%,1.344,0.393
BUFFALO,2012Q2,"$159,179","$146,181","$12,998",8.2%,1.373,0.511
BUFFALO,2012Q3,"$162,164","$146,435","$15,729",9.7%,1.399,0.618
BUFFALO,2012Q4,"$161,454","$146,874","$14,580",9.0%,1.393,0.573
BUFFALO,2013Q1,"$161,841","$147,736","$14,105",8.7%,1.396,0.554
BUFFALO,2013Q2,"$165,342","$148,971","$16,371",9.9%,1.426,0.643
BUFFALO,2013Q3,"$170,725","$150,453","$20,273",11.9%,1.473,0.796
BUFFALO,2013Q4,"$169,992","$152,060","$17,933",10.5%,1.466,0.704
BUFFALO,2014Q1,"$169,238","$155,805","$13,433",7.9%,1.460,0.527
BUFFALO,2014Q2,"$172,768","$155,475","$17,293",10.0%,1.490,0.679
BUFFALO,2014Q3,"$174,431","$160,015","$14,417",8.3%,1.504,0.566
BUFFALO,2014Q4,"$172,474","$163,156","$9,318",5.4%,1.488,0.366
BUFFALO,2015Q1,"$170,591","$162,061","$8,530",5.0%,1.471,0.284
CHARLOTTE,1984Q4,"$97,776","$34,893","$62,884",64.3%,0.544,0.452
CHARLOTTE,1985Q1,"$99,295","$35,346","$63,949",64.4%,0.552,0.462
CHARLOTTE,1985Q2,"$100,741","$35,792","$64,950",64.5%,0.561,0.471
CHARLOTTE,1985Q3,"$102,397","$36,273","$66,124",64.6%,0.570,0.481
CHARLOTTE,1985Q4,"$103,015","$36,792","$66,224",64.3%,0.573,0.484
CHARLOTTE,1986Q1,"$103,522","$37,303","$66,218",64.0%,0.576,0.485
CHARLOTTE,1986Q2,"$105,983","$37,887","$68,096",64.3%,0.590,0.501
CHARLOTTE,1986Q3,"$108,645","$38,464","$70,181",64.6%,0.605,0.518
CHARLOTTE,1986Q4,"$110,030","$38,991","$71,039",64.6%,0.612,0.526
CHARLOTTE,1987Q1,"$112,150","$39,445","$72,705",64.8%,0.624,0.541
CHARLOTTE,1987Q2,"$114,472","$39,857","$74,616",65.2%,0.637,0.557
CHARLOTTE,1987Q3,"$115,754","$40,268","$75,486",65.2%,0.644,0.566
CHARLOTTE,1987Q4,"$117,643","$40,728","$76,915",65.4%,0.655,0.579
CHARLOTTE,1988Q1,"$118,919","$41,285","$77,634",65.3%,0.662,0.588
CHARLOTTE,1988Q2,"$119,375","$41,882","$77,493",64.9%,0.664,0.589
CHARLOTTE,1988Q3,"$121,510","$42,512","$78,998",65.0%,0.676,0.603
CHARLOTTE,1988Q4,"$122,493","$43,141","$79,352",64.8%,0.682,0.608
CHARLOTTE,1989Q1,"$123,365","$43,811","$79,553",64.5%,0.686,0.613
CHARLOTTE,1989Q2,"$124,950","$44,366","$80,584",64.5%,0.695,0.624
CHARLOTTE,1989Q3,"$125,752","$44,874","$80,878",64.3%,0.700,0.628
CHARLOTTE,1989Q4,"$126,770","$45,342","$81,427",64.2%,0.705,0.634
CHARLOTTE,1990Q1,"$128,127","$45,666","$82,461",64.4%,0.713,0.644
CHARLOTTE,1990Q2,"$129,350","$46,116","$83,234",64.3%,0.720,0.652
CHARLOTTE,1990Q3,"$129,759","$46,580","$83,179",64.1%,0.722,0.654
CHARLOTTE,1990Q4,"$129,250","$47,060","$82,191",63.6%,0.719,0.648
CHARLOTTE,1991Q1,"$128,554","$47,611","$80,943",63.0%,0.715,0.641
CHARLOTTE,1991Q2,"$128,695","$48,094","$80,600",62.6%,0.716,0.641
CHARLOTTE,1991Q3,"$128,589","$48,560","$80,029",62.2%,0.715,0.639
CHARLOTTE,1991Q4,"$129,244","$49,005","$80,240",62.1%,0.719,0.643
CHARLOTTE,1992Q1,"$129,198","$49,527","$79,671",61.7%,0.719,0.641
CHARLOTTE,1992Q2,"$129,081","$49,908","$79,172",61.3%,0.718,0.639
CHARLOTTE,1992Q3,"$130,075","$50,280","$79,795",61.3%,0.724,0.646
CHARLOTTE,1992Q4,"$130,496","$50,669","$79,827",61.2%,0.726,0.647
CHARLOTTE,1993Q1,"$131,210","$50,871","$80,340",61.2%,0.730,0.650
CHARLOTTE,1993Q2,"$131,356","$51,380","$79,976",60.9%,0.731,0.648
CHARLOTTE,1993Q3,"$132,257","$51,931","$80,327",60.7%,0.736,0.653
CHARLOTTE,1993Q4,"$133,913","$52,476","$81,437",60.8%,0.745,0.664
CHARLOTTE,1994Q1,"$135,656","$52,978","$82,678",60.9%,0.755,0.676
CHARLOTTE,1994Q2,"$136,750","$53,507","$83,243",60.9%,0.761,0.683
CHARLOTTE,1994Q3,"$138,862","$54,123","$84,740",61.0%,0.773,0.699
CHARLOTTE,1994Q4,"$140,354","$54,888","$85,466",60.9%,0.781,0.708
